,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind,Wind
75,0.29166666666666663,0.31666666666666665,0.2583333333333333,0.24166666666666664,0.26666666666666666,0.2583333333333333,0.21666666666666667,0.2583333333333333,0.21666666666666667,0.21666666666666667,0.3416666666666666,0.3,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.19166666666666665,0.175
76,0.19166666666666665,0.09166666666666667,0.10833333333333334,0.175,0.10833333333333334,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.225
77,0.175,0.2333333333333333,0.24166666666666664,0.4083333333333333,0.375,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.2583333333333333,0.2583333333333333
78,0.175,0.175,0.175,0.175,0.2583333333333333,0.25,0.25,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.24166666666666664,0.3583333333333333
79,0.26666666666666666,0.21666666666666667,0.19999999999999998,0.19166666666666665,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.25,0.2833333333333333,0.225
80,0.25,0.31666666666666665,0.21666666666666667,0.19999999999999998,0.18333333333333335,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.18333333333333335,0.29166666666666663
81,0.26666666666666666,0.2333333333333333,0.25,0.225,0.24166666666666664,0.25,0.25,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.5,0.5833333333333333,0.5,0.5,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.35,0.3583333333333333
82,0.41666666666666663,0.4666666666666666,0.6416666666666666,0.39999999999999997,0.5416666666666666,0.5,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2333333333333333,0.2583333333333333
83,0.15,0.2583333333333333,0.2333333333333333,0.3,0.31666666666666665,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.08333333333333333,0.25,0.25,0.3333333333333333,0.25,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2333333333333333,0.20833333333333331
84,0.18333333333333335,0.25,0.2333333333333333,0.25,0.31666666666666665,0.3333333333333333,0.25,0.3333333333333333,0.5833333333333333,0.8333333333333333,0.75,0.5,0.5833333333333333,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.41666666666666663,0.41666666666666663,0.25,0.16666666666666666,0.25,0.25,0.15833333333333333,0.19999999999999998
85,0.3583333333333333,0.27499999999999997,0.30833333333333335,0.43333333333333335,0.3833333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.21666666666666667
86,0.26666666666666666,0.15,0.09999999999999999,0.10833333333333334,0.11666666666666665,0.08333333333333333,0.25,0.25,0.3333333333333333,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.25,0.25,0.2833333333333333,0.26666666666666666
87,0.25,0.225,0.20833333333333331,0.19166666666666665,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.25,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
88,0.32499999999999996,0.31666666666666665,0.30833333333333335,0.30833333333333335,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.15833333333333333,0.13333333333333333
89,0.11666666666666665,0.09999999999999999,0.08333333333333333,0.05833333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.11666666666666665,0.15,0.18333333333333335,0.16666666666666666,0.21666666666666667,0.16666666666666666,0.19999999999999998,0.16666666666666666,0.16666666666666666,0.19166666666666665,0.19999999999999998,0.21666666666666667,0.19166666666666665,0.16666666666666666
90,0.125,0.09166666666666667,0.05833333333333333,0.049999999999999996,0.049999999999999996,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.20833333333333331,0.19999999999999998,0.19999999999999998,0.19166666666666665,0.18333333333333335,0.16666666666666666,0.175,0.175
91,0.175,0.175,0.175,0.175,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.175,0.175,0.175,0.175,0.175,0.16666666666666666,0.18333333333333335,0.18333333333333335
92,0.19166666666666665,0.19999999999999998,0.20833333333333331,0.20833333333333331,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.39999999999999997,0.3666666666666667,0.3416666666666666,0.31666666666666665,0.2833333333333333,0.25,0.26666666666666666,0.2833333333333333
93,0.29166666666666663,0.30833333333333335,0.31666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.41666666666666663,0.39166666666666666,0.3583333333333333,0.32499999999999996,0.2833333333333333,0.25,0.16666666666666666,0.225,0.24166666666666664
94,0.25,0.26666666666666666,0.27499999999999997,0.29166666666666663,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666663,0.3333333333333333,0.5,0.41666666666666663,0.5,0.5166666666666666,0.5166666666666666,0.5166666666666666,0.5166666666666666,0.5166666666666666,0.5,0.5,0.475
95,0.4583333333333333,0.44166666666666665,0.42499999999999993,0.39999999999999997,0.3333333333333333,0.41666666666666663,0.5,0.25,0.3333333333333333,0.41666666666666663,0.5,0.41666666666666663,0.5,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3666666666666667,0.3583333333333333,0.3416666666666666,0.32499999999999996,0.31666666666666665,0.25,0.29166666666666663,0.29166666666666663
96,0.2833333333333333,0.27499999999999997,0.26666666666666666,0.26666666666666666,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.225,0.2333333333333333,0.24166666666666664,0.24166666666666664,0.25,0.25,0.2833333333333333,0.30833333333333335
97,0.3333333333333333,0.35,0.375,0.39999999999999997,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666663,0.5,0.41666666666666663,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.29166666666666663,0.2833333333333333,0.2833333333333333,0.27499999999999997,0.26666666666666666,0.25,0.2583333333333333,0.2583333333333333
98,0.2583333333333333,0.2583333333333333,0.2583333333333333,0.2583333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.24166666666666664,0.24166666666666664,0.2333333333333333,0.225,0.16666666666666666,0.225,0.24166666666666664
99,0.25,0.26666666666666666,0.27499999999999997,0.29166666666666663,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3666666666666667,0.3583333333333333,0.3416666666666666,0.32499999999999996,0.31666666666666665,0.25,0.3,0.3
100,0.3,0.3,0.3,0.3,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.41666666666666663,0.5,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6666666666666666,0.6416666666666666,0.6,0.5583333333333333,0.5083333333333333,0.4666666666666666,0.41666666666666663,0.4083333333333333,0.39166666666666666
101,0.375,0.35,0.3333333333333333,0.31666666666666665,0.25,0.25,0.16666666666666666,0.25,0.3333333333333333,0.25,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.5833333333333333,0.41666666666666663,0.5,0.4583333333333333,0.39999999999999997,0.35,0.29166666666666663,0.2333333333333333,0.16666666666666666,0.18333333333333335,0.19999999999999998
102,0.20833333333333331,0.225,0.2333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18333333333333335,0.19166666666666665,0.19999999999999998,0.19166666666666665,0.19999999999999998,0.19999999999999998,0.2333333333333333,0.2833333333333333
103,0.3333333333333333,0.3416666666666666,0.3333333333333333,0.2833333333333333,0.29166666666666663,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.41666666666666663,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
104,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.5,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5,0.5833333333333333,0.5833333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333
105,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.6666666666666666,0.5833333333333333,0.5,0.5833333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.41666666666666663,0.41666666666666663,0.25,0.25,0.25,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
106,0.25,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666
107,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666
108,0.16666666666666666,0.16666666666666666,0.25,0.25,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
109,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666
110,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
111,0.25,0.3333333333333333,0.25,0.25,0.08333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666
112,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
113,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25
114,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333
115,0.3333333333333333,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666
116,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666
117,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25
118,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.5,0.3333333333333333,0.25,0.25,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666
119,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.16666666666666666,0.25,0.25,0.08333333333333333,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.2333333333333333,0.21666666666666667,0.225,0.29166666666666663,0.35
120,0.4083333333333333,0.475,0.5416666666666666,0.5416666666666666,0.5249999999999999,0.5,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.25,0.41666666666666663,0.3333333333333333,0.41666666666666663
121,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666
122,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0
123,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.41666666666666663,0.16666666666666666,0.41666666666666663,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.0
124,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.41666666666666663,0.41666666666666663,0.5,0.41666666666666663,0.5,0.5,0.41666666666666663,0.25,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
125,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333
126,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25
127,0.25,0.25,0.25,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333
128,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.41666666666666663,0.25,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.5,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6666666666666666,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.5,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.25
129,0.25,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.06666666666666667,0.06666666666666667,0.049999999999999996,0.09166666666666667,0.15
130,0.225,0.3,0.35,0.3833333333333333,0.45,0.5833333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.35,0.35
131,0.3583333333333333,0.3666666666666667,0.375,0.375,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15833333333333333
132,0.15,0.15,0.14166666666666666,0.13333333333333333,0.08333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.15833333333333333
133,0.15,0.15,0.14166666666666666,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.08333333333333333,0.0,0.049999999999999996,0.06666666666666667
134,0.075,0.09166666666666667,0.09999999999999999,0.11666666666666665,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5833333333333333,0.25,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664
135,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.41666666666666663,0.3333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.19166666666666665,0.20833333333333331
136,0.225,0.25,0.26666666666666666,0.2833333333333333,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.5,0.5,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.39166666666666666,0.3666666666666667
137,0.3333333333333333,0.30833333333333335,0.27499999999999997,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.25,0.25,0.41666666666666663,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.20833333333333331,0.20833333333333331
138,0.19999999999999998,0.19166666666666665,0.18333333333333335,0.18333333333333335,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.41666666666666663,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.175,0.16666666666666666,0.25,0.3,0.3416666666666666
139,0.3833333333333333,0.43333333333333335,0.475,0.5166666666666666,0.5,0.5,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.41666666666666663,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.2333333333333333,0.25
140,0.26666666666666666,0.29166666666666663,0.30833333333333335,0.32499999999999996,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.175,0.175
141,0.175,0.175,0.175,0.175,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.25,0.24166666666666664,0.21666666666666667
142,0.19999999999999998,0.18333333333333335,0.16666666666666666,0.14166666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.13333333333333333,0.15,0.15833333333333333,0.16666666666666666,0.15833333333333333
143,0.14166666666666666,0.13333333333333333,0.11666666666666665,0.125,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.14166666666666666,0.16666666666666666
144,0.18333333333333335,0.19999999999999998,0.21666666666666667,0.24166666666666664,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.05833333333333333,0.08333333333333333
145,0.09999999999999999,0.11666666666666665,0.13333333333333333,0.15833333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.16666666666666666,0.25,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.024999999999999998,0.049999999999999996
146,0.075,0.09999999999999999,0.125,0.15,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.08333333333333333,0.25,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.15,0.125
147,0.09999999999999999,0.075,0.049999999999999996,0.024999999999999998,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.375,0.3583333333333333
148,0.35,0.3333333333333333,0.32499999999999996,0.30833333333333335,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.19999999999999998,0.225
149,0.25,0.26666666666666666,0.29166666666666663,0.31666666666666665,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.075,0.09999999999999999
150,0.13333333333333333,0.16666666666666666,0.19999999999999998,0.225,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.25,0.25,0.3333333333333333,0.25,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.19166666666666665,0.20833333333333331
